CCD,PDB,INF_WC,INF_all,TP_WC,FP_WC,FN_WC,TP_all,FP_all,FN_all,note,af3_path,exp_path
CBR,1J9H,1.0,0.9286,10,0,0,26,2,2,,../MODNAP_AF3_models/CBR/1J9H/af_output/cbr_1j9h/cbr_1j9h_model.cif,../MODNAP/CBR/1J9H/CBR_1J9H.pdb
CBR,1P1Y,0.0,0.9512,0,0,0,39,2,2,,../MODNAP_AF3_models/CBR/1P1Y/af_output/cbr_1p1y/cbr_1p1y_model.cif,../MODNAP/CBR/1P1Y/CBR_1P1Y.pdb
CBR,1UHX,1.0,0.9725,12,0,0,122,0,7,,../MODNAP_AF3_models/CBR/1UHX/af_output/cbr_1uhx/cbr_1uhx_model.cif,../MODNAP/CBR/1UHX/CBR_1UHX.pdb
CBR,1UHY,1.0,0.9753,24,0,0,117,0,6,,../MODNAP_AF3_models/CBR/1UHY/af_output/cbr_1uhy/cbr_1uhy_model.cif,../MODNAP/CBR/1UHY/CBR_1UHY.pdb
CBR,1V3N,1.0,0.9509,4,0,0,29,1,2,,../MODNAP_AF3_models/CBR/1V3N/af_output/cbr_1v3n/cbr_1v3n_model.cif,../MODNAP/CBR/1V3N/CBR_1V3N.pdb
CBR,1VTF,0.0,0.8165,0,0,0,2,1,0,,../MODNAP_AF3_models/CBR/1VTF/af_output/cbr_1vtf/cbr_1vtf_model.cif,../MODNAP/CBR/1VTF/CBR_1VTF.pdb
CBR,238D,0.9129,0.9341,10,0,2,35,1,4,,../MODNAP_AF3_models/CBR/238D/af_output/cbr_238d/cbr_238d_model.cif,../MODNAP/CBR/238D/CBR_238D.pdb
CBR,242D,1.0,0.9487,9,0,0,18,2,0,,../MODNAP_AF3_models/CBR/242D/af_output/cbr_242d/cbr_242d_model.cif,../MODNAP/CBR/242D/CBR_242D.pdb
CBR,2G91,0.9535,0.96,10,0,1,24,1,1,,../MODNAP_AF3_models/CBR/2G91/af_output/cbr_2g91/cbr_2g91_model.cif,../MODNAP/CBR/2G91/CBR_2G91.pdb
CBR,2GOT,1.0,0.9794,12,0,0,47,0,2,,../MODNAP_AF3_models/CBR/2GOT/af_output/cbr_2got/cbr_2got_model.cif,../MODNAP/CBR/2GOT/CBR_2GOT.pdb
CBR,2PIS,0.9759,0.8984,20,1,0,53,7,5,,../MODNAP_AF3_models/CBR/2PIS/af_output/cbr_2pis/cbr_2pis_model.cif,../MODNAP/CBR/2PIS/CBR_2PIS.pdb
CBR,318D,1.0,0.963,18,0,0,26,1,1,,../MODNAP_AF3_models/CBR/318D/af_output/cbr_318d/cbr_318d_model.cif,../MODNAP/CBR/318D/CBR_318D.pdb
CBR,319D,0.9512,0.9636,19,0,2,26,0,2,,../MODNAP_AF3_models/CBR/319D/af_output/cbr_319d/cbr_319d_model.cif,../MODNAP/CBR/319D/CBR_319D.pdb
CBR,358D,0.0,0.7715,0,0,0,5,2,1,,../MODNAP_AF3_models/CBR/358D/af_output/cbr_358d/cbr_358d_model.cif,../MODNAP/CBR/358D/CBR_358D.pdb
CBR,365D,0.9574,0.9747,22,0,2,57,0,3,,../MODNAP_AF3_models/CBR/365D/af_output/cbr_365d/cbr_365d_model.cif,../MODNAP/CBR/365D/CBR_365D.pdb
CBR,376D,1.0,1.0,4,0,0,33,0,0,,../MODNAP_AF3_models/CBR/376D/af_output/cbr_376d/cbr_376d_model.cif,../MODNAP/CBR/376D/CBR_376D.pdb
CBR,380D,0.8165,0.9129,4,2,0,10,2,0,,../MODNAP_AF3_models/CBR/380D/af_output/cbr_380d/cbr_380d_model.cif,../MODNAP/CBR/380D/CBR_380D.pdb
CBR,3BNA,0.9789,0.9424,23,1,0,65,6,2,,../MODNAP_AF3_models/CBR/3BNA/af_output/cbr_3bna/cbr_3bna_model.cif,../MODNAP/CBR/3BNA/CBR_3BNA.pdb
CBR,421D,0.0,0.9032,0,0,0,28,3,3,,../MODNAP_AF3_models/CBR/421D/af_output/cbr_421d/cbr_421d_model.cif,../MODNAP/CBR/421D/CBR_421D.pdb
CBR,458D,0.9565,0.9621,22,1,1,76,2,4,,../MODNAP_AF3_models/CBR/458D/af_output/cbr_458d/cbr_458d_model.cif,../MODNAP/CBR/458D/CBR_458D.pdb
CBR,459D,0.9789,0.9744,23,0,1,76,2,2,,../MODNAP_AF3_models/CBR/459D/af_output/cbr_459d/cbr_459d_model.cif,../MODNAP/CBR/459D/CBR_459D.pdb
CBR,474D,0.0,0.9129,0,0,0,5,0,1,,../MODNAP_AF3_models/CBR/474D/af_output/cbr_474d/cbr_474d_model.cif,../MODNAP/CBR/474D/CBR_474D.pdb
CBR,4BNA,0.9798,0.9651,24,0,1,69,2,3,,../MODNAP_AF3_models/CBR/4BNA/af_output/cbr_4bna/cbr_4bna_model.cif,../MODNAP/CBR/4BNA/CBR_4BNA.pdb
CBR,4L26,0.9177,0.7223,16,3,0,48,21,16,,../MODNAP_AF3_models/CBR/4L26/af_output/cbr_4l26/cbr_4l26_model.cif,../MODNAP/CBR/4L26/CBR_4L26.pdb
CBR,5AY2,0.9535,0.9173,20,0,2,38,1,6,,../MODNAP_AF3_models/CBR/5AY2/af_output/cbr_5ay2/cbr_5ay2_model.cif,../MODNAP/CBR/5AY2/CBR_5AY2.pdb
CBR,5AY3,0.9759,0.9444,20,0,1,33,0,4,,../MODNAP_AF3_models/CBR/5AY3/af_output/cbr_5ay3/cbr_5ay3_model.cif,../MODNAP/CBR/5AY3/CBR_5AY3.pdb
CBR,5AY4,0.9759,0.971,20,0,1,33,0,2,,../MODNAP_AF3_models/CBR/5AY4/af_output/cbr_5ay4/cbr_5ay4_model.cif,../MODNAP/CBR/5AY4/CBR_5AY4.pdb
CBR,5IX7,0.9045,0.9027,18,0,4,55,3,9,,../MODNAP_AF3_models/CBR/5IX7/af_output/cbr_5ix7/cbr_5ix7_model.cif,../MODNAP/CBR/5IX7/CBR_5IX7.pdb
CBR,6BNA,0.9608,0.9226,24,0,2,65,3,8,,../MODNAP_AF3_models/CBR/6BNA/af_output/cbr_6bna/cbr_6bna_model.cif,../MODNAP/CBR/6BNA/CBR_6BNA.pdb
CBR,6LBW,0.8686,0.925,13,3,1,37,3,3,,../MODNAP_AF3_models/CBR/6LBW/af_output/cbr_6lbw/cbr_6lbw_model.cif,../MODNAP/CBR/6LBW/CBR_6LBW.pdb
CBR,6M5B,1.0,1.0,22,0,0,66,0,0,,../MODNAP_AF3_models/CBR/6M5B/af_output/cbr_6m5b/cbr_6m5b_model.cif,../MODNAP/CBR/6M5B/CBR_6M5B.pdb
CBR,6TZS,0.4753,0.4213,13,21,9,51,97,48,,../MODNAP_AF3_models/CBR/6TZS/af_output/cbr_6tzs/cbr_6tzs_model.cif,../MODNAP/CBR/6TZS/CBR_6TZS.pdb
CBR,7ECJ,1.0,0.9608,16,0,0,36,0,3,,../MODNAP_AF3_models/CBR/7ECJ/af_output/cbr_7ecj/cbr_7ecj_model.cif,../MODNAP/CBR/7ECJ/CBR_7ECJ.pdb
CBR,7ECK,0.9412,0.8986,16,1,1,35,6,2,,../MODNAP_AF3_models/CBR/7ECK/af_output/cbr_7eck/cbr_7eck_model.cif,../MODNAP/CBR/7ECK/CBR_7ECK.pdb
CBR,7ECL,0.8433,0.8574,16,2,4,36,7,5,,../MODNAP_AF3_models/CBR/7ECL/af_output/cbr_7ecl/cbr_7ecl_model.cif,../MODNAP/CBR/7ECL/CBR_7ECL.pdb
CBR,7YVX,0.6838,0.6414,12,10,2,24,16,11,,../MODNAP_AF3_models/CBR/7YVX/af_output/cbr_7yvx/cbr_7yvx_model.cif,../MODNAP/CBR/7YVX/CBR_7YVX.pdb
CBR,8CXF,0.2494,0.2989,15,52,39,57,145,123,,../MODNAP_AF3_models/CBR/8CXF/af_output/cbr_8cxf/cbr_8cxf_model.cif,../MODNAP/CBR/8CXF/CBR_8CXF.pdb
CBV,1LNT,0.96,0.9608,24,1,1,49,2,2,,../MODNAP_AF3_models/CBV/1LNT/af_output/cbv_1lnt/cbv_1lnt_model.cif,../MODNAP/CBV/1LNT/CBV_1LNT.pdb
CBV,1QBP,0.5123,0.5153,26,2,66,42,2,109,,../MODNAP_AF3_models/CBV/1QBP/af_output/cbv_1qbp/cbv_1qbp_model.cif,../MODNAP/CBV/1QBP/CBV_1QBP.pdb
CBV,430D,0.9487,0.9412,18,2,0,63,7,1,,../MODNAP_AF3_models/CBV/430D/af_output/cbv_430d/cbv_430d_model.cif,../MODNAP/CBV/430D/CBV_430D.pdb
CBV,5LQO,1.0,0.9864,20,0,0,36,0,1,,../MODNAP_AF3_models/CBV/5LQO/af_output/cbv_5lqo/cbv_5lqo_model.cif,../MODNAP/CBV/5LQO/CBV_5LQO.pdb
CBV,5LR3,1.0,0.9756,20,0,0,40,1,1,,../MODNAP_AF3_models/CBV/5LR3/af_output/cbv_5lr3/cbv_5lr3_model.cif,../MODNAP/CBV/5LR3/CBV_5LR3.pdb
CBV,5NDH,1.0,0.9806,11,0,0,25,0,1,,../MODNAP_AF3_models/CBV/5NDH/af_output/cbv_5ndh/cbv_5ndh_model.cif,../MODNAP/CBV/5NDH/CBV_5NDH.pdb
CBV,5NDI,0.3705,0.3827,14,3,70,33,4,168,,../MODNAP_AF3_models/CBV/5NDI/af_output/cbv_5ndi/cbv_5ndi_model.cif,../MODNAP/CBV/5NDI/CBV_5NDI.pdb
CBV,5NEF,1.0,0.9826,13,0,0,28,0,1,,../MODNAP_AF3_models/CBV/5NEF/af_output/cbv_5nef/cbv_5nef_model.cif,../MODNAP/CBV/5NEF/CBV_5NEF.pdb
CBV,5NEO,0.9608,0.9643,12,1,0,27,1,1,,../MODNAP_AF3_models/CBV/5NEO/af_output/cbv_5neo/cbv_5neo_model.cif,../MODNAP/CBV/5NEO/CBV_5NEO.pdb
CBV,5NEP,0.9608,0.9475,12,0,1,27,1,2,,../MODNAP_AF3_models/CBV/5NEP/af_output/cbv_5nep/cbv_5nep_model.cif,../MODNAP/CBV/5NEP/CBV_5NEP.pdb
CBV,5NEQ,0.9608,0.9643,12,1,0,27,1,1,,../MODNAP_AF3_models/CBV/5NEQ/af_output/cbv_5neq/cbv_5neq_model.cif,../MODNAP/CBV/5NEQ/CBV_5NEQ.pdb
CBV,5NEX,1.0,0.9826,13,0,0,28,0,1,,../MODNAP_AF3_models/CBV/5NEX/af_output/cbv_5nex/cbv_5nex_model.cif,../MODNAP/CBV/5NEX/CBV_5NEX.pdb
CBV,5NOM,1.0,0.9826,13,0,0,28,0,1,,../MODNAP_AF3_models/CBV/5NOM/af_output/cbv_5nom/cbv_5nom_model.cif,../MODNAP/CBV/5NOM/CBV_5NOM.pdb
CBV,5NWQ,1.0,0.9771,41,0,0,128,3,3,,../MODNAP_AF3_models/CBV/5NWQ/af_output/cbv_5nwq/cbv_5nwq_model.cif,../MODNAP/CBV/5NWQ/CBV_5NWQ.pdb
CBV,5NY8,1.0,0.981,42,0,0,129,3,2,,../MODNAP_AF3_models/CBV/5NY8/af_output/cbv_5ny8/cbv_5ny8_model.cif,../MODNAP/CBV/5NY8/CBV_5NY8.pdb
CBV,5NZ3,0.9621,0.9565,38,1,2,121,6,5,,../MODNAP_AF3_models/CBV/5NZ3/af_output/cbv_5nz3/cbv_5nz3_model.cif,../MODNAP/CBV/5NZ3/CBV_5NZ3.pdb
CBV,5NZ6,0.9886,0.9654,43,0,1,125,2,7,,../MODNAP_AF3_models/CBV/5NZ6/af_output/cbv_5nz6/cbv_5nz6_model.cif,../MODNAP/CBV/5NZ6/CBV_5NZ6.pdb
CBV,5NZD,0.6679,0.656,38,1,45,121,5,149,,../MODNAP_AF3_models/CBV/5NZD/af_output/cbv_5nzd/cbv_5nzd_model.cif,../MODNAP/CBV/5NZD/CBV_5NZD.pdb
CBV,5T5A,0.7024,0.6345,53,20,25,112,52,78,,../MODNAP_AF3_models/CBV/5T5A/af_output/cbv_5t5a/cbv_5t5a_model.cif,../MODNAP/CBV/5T5A/CBV_5T5A.pdb
CBV,6HBT,1.0,1.0,13,0,0,29,0,0,,../MODNAP_AF3_models/CBV/6HBT/af_output/cbv_6hbt/cbv_6hbt_model.cif,../MODNAP/CBV/6HBT/CBV_6HBT.pdb
CBV,6HBX,1.0,0.9826,13,0,0,28,0,1,,../MODNAP_AF3_models/CBV/6HBX/af_output/cbv_6hbx/cbv_6hbx_model.cif,../MODNAP/CBV/6HBX/CBV_6HBX.pdb
CBV,6HC5,1.0,0.9292,13,0,0,26,3,1,,../MODNAP_AF3_models/CBV/6HC5/af_output/cbv_6hc5/cbv_6hc5_model.cif,../MODNAP/CBV/6HC5/CBV_6HC5.pdb
CBV,6R47,0.9757,0.9657,80,1,3,197,5,9,,../MODNAP_AF3_models/CBV/6R47/af_output/cbv_6r47/cbv_6r47_model.cif,../MODNAP/CBV/6R47/CBV_6R47.pdb
CBV,6TF0,0.9905,0.9758,52,0,1,121,2,4,,../MODNAP_AF3_models/CBV/6TF0/af_output/cbv_6tf0/cbv_6tf0_model.cif,../MODNAP/CBV/6TF0/CBV_6TF0.pdb
CBV,6TFH,0.9459,0.9276,51,0,6,118,1,18,,../MODNAP_AF3_models/CBV/6TFH/af_output/cbv_6tfh/cbv_6tfh_model.cif,../MODNAP/CBV/6TFH/CBV_6TFH.pdb
CBV,6YL5,1.0,0.9882,44,0,0,84,1,1,,../MODNAP_AF3_models/CBV/6YL5/af_output/cbv_6yl5/cbv_6yl5_model.cif,../MODNAP/CBV/6YL5/CBV_6YL5.pdb
CBV,6YLB,1.0,0.9942,44,0,0,85,0,1,,../MODNAP_AF3_models/CBV/6YLB/af_output/cbv_6ylb/cbv_6ylb_model.cif,../MODNAP/CBV/6YLB/CBV_6YLB.pdb
CBV,6YMK,0.9305,0.8866,40,2,4,74,7,12,,../MODNAP_AF3_models/CBV/6YMK/af_output/cbv_6ymk/cbv_6ymk_model.cif,../MODNAP/CBV/6YMK/CBV_6YMK.pdb
CBV,6YML,0.9886,0.959,43,0,1,81,1,6,,../MODNAP_AF3_models/CBV/6YML/af_output/cbv_6yml/cbv_6yml_model.cif,../MODNAP/CBV/6YML/CBV_6YML.pdb
CBV,6YMM,1.0,0.9884,44,0,0,85,2,0,,../MODNAP_AF3_models/CBV/6YMM/af_output/cbv_6ymm/cbv_6ymm_model.cif,../MODNAP/CBV/6YMM/CBV_6YMM.pdb
CBV,8HB1,0.6079,0.578,42,20,35,104,71,81,,../MODNAP_AF3_models/CBV/8HB1/af_output/cbv_8hb1/cbv_8hb1_model.cif,../MODNAP/CBV/8HB1/CBV_8HB1.pdb
CBV,8HB3,0.607,0.5551,42,21,34,101,77,85,,../MODNAP_AF3_models/CBV/8HB3/af_output/cbv_8hb3/cbv_8hb3_model.cif,../MODNAP/CBV/8HB3/CBV_8HB3.pdb
CBV,8I3Z,0.5976,0.5824,42,23,34,106,75,77,,../MODNAP_AF3_models/CBV/8I3Z/af_output/cbv_8i3z/cbv_8i3z_model.cif,../MODNAP/CBV/8I3Z/CBV_8I3Z.pdb
CBV,9G4Q,0.6121,0.5642,40,21,30,77,57,62,,../MODNAP_AF3_models/CBV/9G4Q/af_output/cbv_9g4q/cbv_9g4q_model.cif,../MODNAP/CBV/9G4Q/CBV_9G4Q.pdb
CBV,9G4R,0.7708,0.6515,33,14,6,84,49,41,,../MODNAP_AF3_models/CBV/9G4R/af_output/cbv_9g4r/cbv_9g4r_model.cif,../MODNAP/CBV/9G4R/CBV_9G4R.pdb
CCC,1Y27,0.9398,0.9442,78,5,5,203,10,14,,../MODNAP_AF3_models/CCC/1Y27/af_output/ccc_1y27/ccc_1y27_model.cif,../MODNAP/CCC/1Y27/CCC_1Y27.pdb
CCC,2GDI,0.9171,0.928,105,8,11,264,17,24,,../MODNAP_AF3_models/CCC/2GDI/af_output/ccc_2gdi/ccc_2gdi_model.cif,../MODNAP/CCC/2GDI/CCC_2GDI.pdb
CCC,2QUW,0.8988,0.874,71,7,9,166,29,19,,../MODNAP_AF3_models/CCC/2QUW/af_output/ccc_2quw/ccc_2quw_model.cif,../MODNAP/CCC/2QUW/CCC_2QUW.pdb
CCC,3DIG,0.9733,0.9707,255,5,9,547,13,20,,../MODNAP_AF3_models/CCC/3DIG/af_output/ccc_3dig/ccc_3dig_model.cif,../MODNAP/CCC/3DIG/CCC_3DIG.pdb
CCC,3DIL,0.9681,0.9693,257,5,12,552,11,24,,../MODNAP_AF3_models/CCC/3DIL/af_output/ccc_3dil/ccc_3dil_model.cif,../MODNAP/CCC/3DIL/CCC_3DIL.pdb
CCC,3DIM,0.9623,0.9682,254,5,15,547,12,24,,../MODNAP_AF3_models/CCC/3DIM/af_output/ccc_3dim/ccc_3dim_model.cif,../MODNAP/CCC/3DIM/CCC_3DIM.pdb
CCC,3DIO,0.9641,0.965,254,5,14,549,10,30,,../MODNAP_AF3_models/CCC/3DIO/af_output/ccc_3dio/ccc_3dio_model.cif,../MODNAP/CCC/3DIO/CCC_3DIO.pdb
CCC,3DIQ,0.9696,0.9674,255,6,10,548,13,24,,../MODNAP_AF3_models/CCC/3DIQ/af_output/ccc_3diq/ccc_3diq_model.cif,../MODNAP/CCC/3DIQ/CCC_3DIQ.pdb
CCC,3DIR,0.9593,0.9597,247,7,14,536,19,26,,../MODNAP_AF3_models/CCC/3DIR/af_output/ccc_3dir/ccc_3dir_model.cif,../MODNAP/CCC/3DIR/CCC_3DIR.pdb
CCC,3DIS,0.9545,0.9566,251,8,16,539,17,32,,../MODNAP_AF3_models/CCC/3DIS/af_output/ccc_3dis/ccc_3dis_model.cif,../MODNAP/CCC/3DIS/CCC_3DIS.pdb
CCC,3DIX,0.9717,0.9736,257,4,11,553,10,20,,../MODNAP_AF3_models/CCC/3DIX/af_output/ccc_3dix/ccc_3dix_model.cif,../MODNAP/CCC/3DIX/CCC_3DIX.pdb
CCC,3DIY,0.9771,0.9726,256,5,7,551,13,18,,../MODNAP_AF3_models/CCC/3DIY/af_output/ccc_3diy/ccc_3diy_model.cif,../MODNAP/CCC/3DIY/CCC_3DIY.pdb
CCC,3DIZ,0.9526,0.9516,250,7,18,540,21,34,,../MODNAP_AF3_models/CCC/3DIZ/af_output/ccc_3diz/ccc_3diz_model.cif,../MODNAP/CCC/3DIZ/CCC_3DIZ.pdb
CCC,3DJ0,0.9719,0.9781,258,3,12,556,7,18,,../MODNAP_AF3_models/CCC/3DJ0/af_output/ccc_3dj0/ccc_3dj0_model.cif,../MODNAP/CCC/3DJ0/CCC_3DJ0.pdb
CCC,3DJ2,0.9663,0.9711,256,3,15,552,7,26,,../MODNAP_AF3_models/CCC/3DJ2/af_output/ccc_3dj2/ccc_3dj2_model.cif,../MODNAP/CCC/3DJ2/CCC_3DJ2.pdb
CCC,3OWI,0.9067,0.9028,204,23,19,589,51,76,,../MODNAP_AF3_models/CCC/3OWI/af_output/ccc_3owi/ccc_3owi_model.cif,../MODNAP/CCC/3OWI/CCC_3OWI.pdb
CCC,3OX0,0.8944,0.8963,199,21,26,570,61,71,,../MODNAP_AF3_models/CCC/3OX0/af_output/ccc_3ox0/ccc_3ox0_model.cif,../MODNAP/CCC/3OX0/CCC_3OX0.pdb
CCC,3OXE,0.8676,0.8956,190,27,31,573,50,84,,../MODNAP_AF3_models/CCC/3OXE/af_output/ccc_3oxe/ccc_3oxe_model.cif,../MODNAP/CCC/3OXE/CCC_3OXE.pdb
CCC,3OXM,0.8623,0.8976,191,30,31,573,53,78,,../MODNAP_AF3_models/CCC/3OXM/af_output/ccc_3oxm/ccc_3oxm_model.cif,../MODNAP/CCC/3OXM/CCC_3OXM.pdb
CCC,3RW6,0.9404,0.9195,63,5,3,160,14,14,,../MODNAP_AF3_models/CCC/3RW6/af_output/ccc_3rw6/ccc_3rw6_model.cif,../MODNAP/CCC/3RW6/CCC_3RW6.pdb
CCC,3SKI,0.9364,0.9337,81,5,6,190,13,14,,../MODNAP_AF3_models/CCC/3SKI/af_output/ccc_3ski/ccc_3ski_model.cif,../MODNAP/CCC/3SKI/CCC_3SKI.pdb
CCC,3SKL,0.9532,0.9188,81,2,6,181,15,17,,../MODNAP_AF3_models/CCC/3SKL/af_output/ccc_3skl/ccc_3skl_model.cif,../MODNAP/CCC/3SKL/CCC_3SKL.pdb
CCC,3SKR,0.9521,0.9207,79,2,6,180,15,16,,../MODNAP_AF3_models/CCC/3SKR/af_output/ccc_3skr/ccc_3skr_model.cif,../MODNAP/CCC/3SKR/CCC_3SKR.pdb
CCC,3SKT,0.9421,0.9477,81,3,7,190,8,13,,../MODNAP_AF3_models/CCC/3SKT/af_output/ccc_3skt/ccc_3skt_model.cif,../MODNAP/CCC/3SKT/CCC_3SKT.pdb
CCC,3SKW,0.9644,0.934,81,4,2,184,14,12,,../MODNAP_AF3_models/CCC/3SKW/af_output/ccc_3skw/ccc_3skw_model.cif,../MODNAP/CCC/3SKW/CCC_3SKW.pdb
CCC,3SKZ,0.9386,0.9074,84,5,6,186,21,17,,../MODNAP_AF3_models/CCC/3SKZ/af_output/ccc_3skz/ccc_3skz_model.cif,../MODNAP/CCC/3SKZ/CCC_3SKZ.pdb
CCC,3SLM,0.9441,0.925,84,3,7,191,13,18,,../MODNAP_AF3_models/CCC/3SLM/af_output/ccc_3slm/ccc_3slm_model.cif,../MODNAP/CCC/3SLM/CCC_3SLM.pdb
CCC,3SLQ,0.9232,0.8963,78,8,5,177,23,18,,../MODNAP_AF3_models/CCC/3SLQ/af_output/ccc_3slq/ccc_3slq_model.cif,../MODNAP/CCC/3SLQ/CCC_3SLQ.pdb
CCC,3SUH,0.8913,0.8841,110,18,9,254,44,23,,../MODNAP_AF3_models/CCC/3SUH/af_output/ccc_3suh/ccc_3suh_model.cif,../MODNAP/CCC/3SUH/CCC_3SUH.pdb
CCC,3SUX,0.906,0.9003,110,16,7,252,35,21,,../MODNAP_AF3_models/CCC/3SUX/af_output/ccc_3sux/ccc_3sux_model.cif,../MODNAP/CCC/3SUX/CCC_3SUX.pdb
CCC,3SUY,0.8539,0.8415,104,25,11,238,55,35,,../MODNAP_AF3_models/CCC/3SUY/af_output/ccc_3suy/ccc_3suy_model.cif,../MODNAP/CCC/3SUY/CCC_3SUY.pdb
CCC,4NYA,0.9327,0.9217,104,7,8,259,22,22,,../MODNAP_AF3_models/CCC/4NYA/af_output/ccc_4nya/ccc_4nya_model.cif,../MODNAP/CCC/4NYA/CCC_4NYA.pdb
CCC,4WFL,0.9688,0.9463,139,7,2,326,20,17,,../MODNAP_AF3_models/CCC/4WFL/af_output/ccc_4wfl/ccc_4wfl_model.cif,../MODNAP/CCC/4WFL/CCC_4WFL.pdb
CCC,4WFM,0.9345,0.9306,135,13,6,315,23,24,,../MODNAP_AF3_models/CCC/4WFM/af_output/ccc_4wfm/ccc_4wfm_model.cif,../MODNAP/CCC/4WFM/CCC_4WFM.pdb
CCC,6DLQ,0.9753,0.9639,138,3,4,320,11,13,,../MODNAP_AF3_models/CCC/6DLQ/af_output/ccc_6dlq/ccc_6dlq_model.cif,../MODNAP/CCC/6DLQ/CCC_6DLQ.pdb
CCC,6DLR,0.9653,0.9585,139,4,6,323,12,16,,../MODNAP_AF3_models/CCC/6DLR/af_output/ccc_6dlr/ccc_6dlr_model.cif,../MODNAP/CCC/6DLR/CCC_6DLR.pdb
CCC,6DLS,0.9507,0.9509,135,7,7,319,12,21,,../MODNAP_AF3_models/CCC/6DLS/af_output/ccc_6dls/ccc_6dls_model.cif,../MODNAP/CCC/6DLS/CCC_6DLS.pdb
CCC,6DLT,0.9655,0.9491,139,2,8,324,8,27,,../MODNAP_AF3_models/CCC/6DLT/af_output/ccc_6dlt/ccc_6dlt_model.cif,../MODNAP/CCC/6DLT/CCC_6DLT.pdb
CCC,6DMC,0.9548,0.9521,95,4,5,288,12,17,,../MODNAP_AF3_models/CCC/6DMC/af_output/ccc_6dmc/ccc_6dmc_model.cif,../MODNAP/CCC/6DMC/CCC_6DMC.pdb
CCC,6DMD,0.97,0.9521,97,2,4,288,12,17,,../MODNAP_AF3_models/CCC/6DMD/af_output/ccc_6dmd/ccc_6dmd_model.cif,../MODNAP/CCC/6DMD/CCC_6DMD.pdb
CCC,6DME,0.9365,0.9297,95,3,10,284,17,26,,../MODNAP_AF3_models/CCC/6DME/af_output/ccc_6dme/ccc_6dme_model.cif,../MODNAP/CCC/6DME/CCC_6DME.pdb
CCC,6DNR,0.8936,0.908,126,16,14,306,32,30,,../MODNAP_AF3_models/CCC/6DNR/af_output/ccc_6dnr/ccc_6dnr_model.cif,../MODNAP/CCC/6DNR/CCC_6DNR.pdb
CCC,6TQA,0.9428,0.9106,16,0,2,34,0,7,,../MODNAP_AF3_models/CCC/6TQA/af_output/ccc_6tqa/ccc_6tqa_model.cif,../MODNAP/CCC/6TQA/CCC_6TQA.pdb
CCC,6UFH,0.9039,0.8917,301,31,33,700,79,91,,../MODNAP_AF3_models/CCC/6UFH/af_output/ccc_6ufh/ccc_6ufh_model.cif,../MODNAP/CCC/6UFH/CCC_6UFH.pdb
CCC,7TZR,0.9165,0.9171,104,12,7,260,26,21,,../MODNAP_AF3_models/CCC/7TZR/af_output/ccc_7tzr/ccc_7tzr_model.cif,../MODNAP/CCC/7TZR/CCC_7TZR.pdb
CCC,7TZS,0.918,0.9053,106,7,12,261,17,38,,../MODNAP_AF3_models/CCC/7TZS/af_output/ccc_7tzs/ccc_7tzs_model.cif,../MODNAP/CCC/7TZS/CCC_7TZS.pdb
CCC,9LKU,0.7762,0.7321,60,23,12,146,59,48,,../MODNAP_AF3_models/CCC/9LKU/af_output/ccc_9lku/ccc_9lku_model.cif,../MODNAP/CCC/9LKU/CCC_9LKU.pdb
CCC,9LKV,0.9007,0.888,77,10,7,194,28,21,,../MODNAP_AF3_models/CCC/9LKV/af_output/ccc_9lkv/ccc_9lkv_model.cif,../MODNAP/CCC/9LKV/CCC_9LKV.pdb
CCC,9LKW,0.7928,0.7806,61,19,13,158,51,38,,../MODNAP_AF3_models/CCC/9LKW/af_output/ccc_9lkw/ccc_9lkw_model.cif,../MODNAP/CCC/9LKW/CCC_9LKW.pdb
CCC,9UW0,0.8004,0.7582,62,18,13,152,52,45,,../MODNAP_AF3_models/CCC/9UW0/af_output/ccc_9uw0/ccc_9uw0_model.cif,../MODNAP/CCC/9UW0/CCC_9UW0.pdb
CSL,4YS5,1.0,0.92,12,0,0,23,2,2,,../MODNAP_AF3_models/CSL/4YS5/af_output/csl_4ys5/csl_4ys5_model.cif,../MODNAP/CSL/4YS5/CSL_4YS5.pdb
CSL,6D4L,1.0,0.9623,12,0,0,25,0,2,,../MODNAP_AF3_models/CSL/6D4L/af_output/csl_6d4l/csl_6d4l_model.cif,../MODNAP/CSL/6D4L/CSL_6D4L.pdb
CSL,6D54,1.0,0.9623,12,0,0,25,0,2,,../MODNAP_AF3_models/CSL/6D54/af_output/csl_6d54/csl_6d54_model.cif,../MODNAP/CSL/6D54/CSL_6D54.pdb
CSL,6QIQ,1.0,0.9545,4,0,0,21,1,1,,../MODNAP_AF3_models/CSL/6QIQ/af_output/csl_6qiq/csl_6qiq_model.cif,../MODNAP/CSL/6QIQ/CSL_6QIQ.pdb
CTG,3VK8,0.978,0.9756,22,0,1,60,2,1,,../MODNAP_AF3_models/CTG/3VK8/af_output/ctg_3vk8/ctg_3vk8_model.cif,../MODNAP/CTG/3VK8/CTG_3VK8.pdb
DDG,2ASJ,0.9583,0.9595,23,1,1,71,4,2,,../MODNAP_AF3_models/DDG/2ASJ/af_output/ddg_2asj/ddg_2asj_model.cif,../MODNAP/DDG/2ASJ/DDG_2ASJ.pdb
DDG,2ATL,0.9325,0.8861,20,0,3,66,7,10,,../MODNAP_AF3_models/DDG/2ATL/af_output/ddg_2atl/ddg_2atl_model.cif,../MODNAP/DDG/2ATL/DDG_2ATL.pdb
